"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length","Intron_Length","splice5","splice3","codingpotential","branchpt_len"
"ENSG00000204371",17939,12,47,"protein_coding",129,128,1,0,0.999964,"151"
"ENSG00000286105",45963,1,2,"protein_coding",438,44566,1,0,0.975462,"13"
"ENSG00000204052",3378,1,6,"protein_coding",192,339,1,0,0.999999,"27"
"ENSG00000204428",7356,6,14,"protein_coding",168,1482,1,0,0.130588,"156.5"
"ENSG00000237988",7366,2,5,"protein_coding",2474,2367,1,0,0.995007,"39"
"ENSG00000124818",50798,6,18,"protein_coding",171,4318,1,0,0.9446205,"28"
"ENSG00000188994",114140,16,45,"protein_coding",155,9005,1,0,0.161694,"20.5"
"ENSG00000229495",3588,1,2,"lncRNA",1316,957,1,0,0.0293238,"17"
"ENSG00000146243",78889,4,12,"protein_coding",131,12385,1,0,0.537081,"8"
"ENSG00000285212",28499,2,6,"lncRNA",88.5,1276,1,0,0.0471891,"29"
"ENSG00000130396",145130,23,81,"protein_coding",144,2678,4,0,1,"26.5"
"ENSG00000280916",5700,3,5,"lncRNA",1033,3635,1,0,0.06522515,"5"
"ENSG00000286885",13363,3,7,"lncRNA",652,1753,1,0,0.1878304,"23"
"ENSG00000228506",7415,3,6,"lncRNA",1294,4814,1,0,0.15276,"64"
"ENSG00000227704",14279,2,3,"lncRNA",167.5,13154,1,0,0.384933,"64"
"ENSG00000269293",122191,5,12,"lncRNA",549,12229,1,0,0.0426079,"40.5"
"ENSG00000272168",990271,109,211,"lncRNA",136,20008,4,0,0.105526,"16"
"ENSG00000146247",143868,15,76,"protein_coding",125.5,1505,1,0,1,"15.5"
"ENSG00000227131",4671,1,3,"lncRNA",121,2066.5,1,0,0.0166351,"10"
"ENSG00000204091",52815,15,34,"lncRNA",198.5,473,1,0,0.204394,"24"
"ENSG00000226070",42848,10,21,"lncRNA",277,5580.5,1,0,0.0671756,"25.5"
"ENSG00000156564",195773,2,6,"protein_coding",1322,96305,1,0,1,"286"
"ENSG00000236075",762,1,2,"lncRNA",146,471,1,0,0.0115995,"9"
"ENSG00000226454",18456,3,8,"lncRNA",210,8612,1,0,0.0349798,"36"
"ENSG00000237947",1952,1,3,"lncRNA",103,670,1,0,0.019764,"94.5"
"ENSG00000237027",6169,2,5,"lncRNA",155,2610,1,0,0.0448084,"25"
"ENSG00000083099",70605,11,25,"protein_coding",149.5,789,1,0,0.035538,"107"
"ENSG00000228124",2314,1,2,"lncRNA",236,1843,1,0,0.0294282,"42"
"ENSG00000079691",341452,6,52,"protein_coding",98,4963,1,0,0.999247,"23.5"
"ENSG00000112159",177296,25,148,"protein_coding",147.5,1019,1,0,0.999999,"22"
"ENSG00000223485",5845,5,12,"lncRNA",168,1137,1,0,0.0285093,"33"
"ENSG00000164385",12711,5,12,"lncRNA",164.5,2187,1,0,0.384852,"198"
"ENSG00000203808",63251,20,40,"lncRNA",105,7013,1,0,0.0345868,"23"
"ENSG00000225914",153123,18,43,"lncRNA",116,12915,1,0,0.0592122,"24"
"ENSG00000280850",2511,3,6,"lncRNA",290.5,1035,1,0,0.179313,"38"
"ENSG00000288696",83088,3,5,"lncRNA",749.5,81360,1,0,0.505284,"7"
"ENSG00000230943",33163,6,20,"lncRNA",174,1982,1,0,0.0206866,"38"
"ENSG00000226409",75159,7,20,"lncRNA",157,10302,1,0,0.113983,"22"
"ENSG00000287811",2791,3,5,"lncRNA",711,1015,1,0,0.0306675,"61"
"ENSG00000231769",33853,4,10,"lncRNA",290,6394,1,0,0.0286627,"17"
"ENSG00000216863",276306,13,33,"lncRNA",155.5,42147,1,0,0.0980164,"27.5"
"ENSG00000146521",12335,4,10,"lncRNA",264,3339,1,0,0.0322804,"56"
"ENSG00000226194",18808,2,3,"lncRNA",1141,12423,1,0,0.06082395,"14"
"ENSG00000260271",68405,7,27,"lncRNA",134,3299,4,0,0.05998215,"40"
"ENSG00000263667",28874,4,12,"lncRNA",211.5,1569,1,0,0.11259,"15"
"ENSG00000229931",2809,7,14,"lncRNA",161,512,1,0,0.00814523,"435"
"ENSG00000236548",318731,16,43,"lncRNA",141,6406,1,0,0.0365365,"22"
"ENSG00000234147",322636,19,43,"lncRNA",115,7382,4,0,0.114441,"31"
"ENSG00000286084",185866,5,13,"lncRNA",820,37071,1,0,0.03651365,"21"
"ENSG00000237686",143083,8,17,"lncRNA",156,1495.5,1,0,0.0286799,"76.5"
"ENSG00000235652",88021,21,40,"lncRNA",537,12929,1,0,0.0598238,"21.5"
"ENSG00000231023",153153,19,45,"lncRNA",219,5910,1,0,0.0962778,"18"
"ENSG00000230438",30177,16,33,"lncRNA",247.5,4032.5,1,0,0.255221,"152"
"ENSG00000225793",32533,10,21,"lncRNA",296,9697,1,0,0.099938,"15"
"ENSG00000287084",9295,2,7,"lncRNA",159,1169.5,1,0,0.0525929,"25.5"
"ENSG00000230533",105986,10,26,"lncRNA",160,1627.5,1,0,0.0236037,"15"
"ENSG00000286324",17743,2,4,"lncRNA",805.5,1352,1,0,0.0690498,"39"
"ENSG00000203711",49257,18,35,"lncRNA",162,13367,1,0,0.517724,"29"
"ENSG00000235357",29813,3,10,"lncRNA",274.5,1354,1,0,0.22657225,"18"
"ENSG00000231754",2174,2,3,"lncRNA",365,754,1,0,0.07896765,"10"
"ENSG00000227885",55638,8,20,"lncRNA",407,2515.5,1,0,0.0544334,"42"
"ENSG00000227502",5377,4,9,"lncRNA",206.5,699,1,0,0.09193095,"12"
"ENSG00000235899",90553,11,20,"lncRNA",279,3486,1,0,0.0338601,"45"
"ENSG00000287594",2182,2,3,"lncRNA",362,568,1,0,0.0567005,"60"
"ENSG00000231074",40692,42,69,"lncRNA",494,2042,1,0,0.05104065,"20"
"ENSG00000231028",331281,25,59,"lncRNA",136,19151,1,0,0.0292325,"24"
"ENSG00000281706",19680,16,31,"lncRNA",104,7706,1,0,0.0442864,"11"
"ENSG00000271913",99936,28,56,"lncRNA",154,1630.5,1,0,0.0854314,"42"
"ENSG00000286760",8840,3,5,"lncRNA",1935.5,4931,1,0,0.1902045,"33"
"ENSG00000236700",161274,17,31,"lncRNA",136,24765,1,0,0.04194295,"31"
"ENSG00000271860",1117566,54,125,"lncRNA",103,30432,4,0,0.0331269,"20"
"ENSG00000233452",380075,56,96,"lncRNA",126,9286,1,0,0.0274727,"11.5"
"ENSG00000231690",12836,4,7,"lncRNA",360,5117.5,1,0,0.327691,"53"
"ENSG00000226453",324789,12,23,"lncRNA",116.5,88535,1,0,0.0488445,"12"
"ENSG00000230960",96505,5,12,"lncRNA",154,3453,1,0,0.991872,"13"
"ENSG00000285219",858565,117,228,"lncRNA",120.5,4906,4,0,0.0283463,"29"
"ENSG00000250903",280258,37,80,"lncRNA",172,13742,1,0,0.0674864,"28"
"ENSG00000234261",429885,9,22,"lncRNA",156,26447,1,0,0.033458,"33"
"ENSG00000235142",82820,70,118,"lncRNA",153.5,4393.5,4,0,0.0496641,"26.5"
"ENSG00000285492",69832,3,8,"lncRNA",171,12633.5,1,0,0.494317,"152.5"
"ENSG00000287100",339287,9,20,"lncRNA",78,20190.5,1,0,0.00929192,"63"
"ENSG00000271945",322822,4,10,"lncRNA",104,12170,1,0,0.113612,"55"
"ENSG00000237923",9880,2,5,"lncRNA",192,3917.5,1,0,0.0750729,"46.5"
"ENSG00000233797",321888,6,18,"lncRNA",118,29434,5,0,0.02734265,"14"
"ENSG00000287260",11537,1,2,"lncRNA",580.5,10356,1,0,0.202739,"14"
"ENSG00000226281",108445,13,24,"lncRNA",301,3254,1,0,0.0602851,"56"
"ENSG00000287497",3499,2,4,"lncRNA",218.5,2643,1,0,0.043256,"62"
"ENSG00000271978",22667,2,4,"lncRNA",1636.5,19395,1,0,0.0594426,"19"
"ENSG00000232310",169236,16,41,"lncRNA",180.5,1828.5,1,0,0.0366568,"27.5"
"ENSG00000287825",1793,1,2,"lncRNA",326.5,518,1,0,0.103955,"28"
"ENSG00000236013",117372,16,27,"lncRNA",146.5,3475.5,1,0,0.121993,"29"
"ENSG00000272273",881,3,4,"lncRNA",263.5,137,1,0,0.0990731,"12"
"ENSG00000198221",4730,13,27,"lncRNA",124,596,4,0,0.0302198,"35"
"ENSG00000287252",5853,6,13,"lncRNA",717,282,1,0,0.0510281,"22"
"ENSG00000235535",122088,20,45,"lncRNA",123,7482,4,0,0.0379597,"50"
"ENSG00000227627",7991,5,12,"lncRNA",532,2179,1,0,0.12754835,"22"
"ENSG00000269985",6392,3,8,"lncRNA",140,2530,1,0,0.1661588,"150.5"
"ENSG00000286646",2357,1,2,"lncRNA",548,1140,1,0,0.0411942,"8"
"ENSG00000231889",115324,16,33,"lncRNA",141,4502.5,1,0,0.0794734,"58"
"ENSG00000236345",16902,2,4,"lncRNA",727,14353,1,0,0.0457158,"35"
"ENSG00000287804",12855,2,4,"lncRNA",493.5,11473,1,0,0.0308522,"10"
"ENSG00000093134",14151,14,28,"transcribed_unitary_pseudogene",213,698,1,0,0.9962225,"33"
"ENSG00000231811",5411,5,12,"lncRNA",530,841,1,0,0.0365199,"55"
"ENSG00000230910",7290,16,36,"lncRNA",532,109,1,0,0.04916295,"20"
"ENSG00000135341",73513,24,64,"protein_coding",116,2913,1,0,1,"6"
"ENSG00000287891",2997,3,7,"lncRNA",196,975.5,1,0,0.0353325,"86"
"ENSG00000124772",98669,8,35,"protein_coding",74,1643,1,0,0.894711,"108"
"ENSG00000228408",27628,4,10,"lncRNA",151.5,11155,1,0,0.0241938,"22"
"ENSG00000225924",14252,2,6,"lncRNA",177,4714.5,1,0,0.0860317,"50"
"ENSG00000283608",9320,1,3,"lncRNA",171,4052,1,0,0.112336,"191.5"
"ENSG00000178199",38219,5,14,"protein_coding",178.5,6683.5,1,0,0.945371,"188.5"
"ENSG00000055208",192972,10,31,"protein_coding",161,10392,4,0,0.999998,"10.5"
"ENSG00000093144",54897,23,51,"protein_coding",143,11325,4,0,0.523551,"22"
"ENSG00000290147",24650,4,13,"protein_coding",161,2418.5,1,0,NA,"52.5"
"ENSG00000287363",8012,2,1,"protein_coding",323.5,7380,1,0,0.870559,"48"
"ENSG00000048545",7974,2,3,"protein_coding",330,372,1,0,0.999653,"67"
"ENSG00000153157",92489,7,30,"protein_coding",90.5,1861,7,0,0.0368687,"13"
"ENSG00000197977",63546,1,8,"protein_coding",130,5186,1,0,0.998757,"35"
"ENSG00000230314",35672,9,20,"lncRNA",93,3641.5,1,0,0.0161281,"21"
"ENSG00000224531",44899,2,5,"protein_coding",2443.5,40013,1,0,0.587125,"20"
"ENSG00000244476",9236,2,3,"protein_coding",3142,6046,1,0,1,"12"
"ENSG00000079689",49582,2,13,"protein_coding",71,4478,1,0,0.999339,"48"
"ENSG00000112164",42522,1,13,"protein_coding",108,986.5,1,0,1,"128"
"ENSG00000112167",11130,4,10,"protein_coding",1008.5,6321.5,1,0,0.720635,"29"
"ENSG00000164626",40504,1,5,"protein_coding",169,1764,1,0,1,"89"
"ENSG00000161904",17928,14,37,"protein_coding",102,1659,1,0,0.24216,"65"
"ENSG00000096395",9330,3,10,"protein_coding",117,2303.5,1,0,0.766793,"211.5"
"ENSG00000287089",2818,1,2,"lncRNA",1124,571,1,0,0.235872,"3"
"ENSG00000249346",29410,12,24,"lncRNA",133,685.5,1,0,0.0275423,"45"
"ENSG00000233183",36304,17,33,"lncRNA",128,5161,1,0,0.152623,"142"
"ENSG00000251608",3977,1,2,"protein_coding",856,2266,1,0,0.997866,"18"
"ENSG00000229274",13083,2,5,"lncRNA",178,2599,1,0,0.03451055,"51"
"ENSG00000224582",4944,5,12,"lncRNA",106,826,1,0,0.187456,"230"
"ENSG00000189367",20983,5,15,"protein_coding",309,2125,1,0,0.45746,"22"
"ENSG00000255330",80595,4,15,"protein_coding",337.5,2081,1,0,0.9780995,"28"
"ENSG00000184530",72365,2,11,"protein_coding",212,1217,1,0,0.51291115,"23"
"ENSG00000124493",136979,14,40,"protein_coding",201,5249,1,0,1,"169"
"ENSG00000186577",2727,9,17,"protein_coding",124,282.5,1,0,0.619229,"63.5"
"ENSG00000225339",38233,5,10,"lncRNA",555,2551,1,0,0.0521802,"27"
"ENSG00000272325",112990,1,5,"protein_coding",111,25347.5,1,0,0.863202,"45"
"ENSG00000137309",9358,7,15,"protein_coding",130,1312,1,0,0.156306,"157"
"ENSG00000270362",3098,1,2,"lncRNA",1473,134,1,0,0.115269,"23"
"ENSG00000286042",5715,3,7,"lncRNA",196,915.5,1,0,0.0510672,"56.5"
"ENSG00000214338",46529,4,10,"protein_coding",472,1866,1,0,1,"31"
"ENSG00000146216",44777,3,19,"protein_coding",148,754,1,0,1,"103"
"ENSG00000271551",2062,1,2,"lncRNA",624.5,814,1,0,0.103986,"22"
"ENSG00000233044",11979,1,2,"lncRNA",211.5,11557,1,0,0.0239244,"9"
"ENSG00000049618",434759,37,88,"protein_coding",159,5963,4,0,0.9999985,"21"
"ENSG00000233138",5316,1,2,"lncRNA",174.5,4968,1,0,0.0352249,"226"
"ENSG00000010818",205229,10,30,"protein_coding",155,3407,1,0,1,"11"
"ENSG00000237851",5963,1,2,"lncRNA",222,5520,2,0,0.0196826,"171"
"ENSG00000232618",11539,4,11,"lncRNA",228,3936.5,1,0,0.02285275,"13"
"ENSG00000229017",93389,10,22,"lncRNA",288,17131,1,0,0.0445069,"21"
"ENSG00000227192",2899,1,2,"lncRNA",276,2348,1,0,0.0122436,"33"
"ENSG00000225752",5611,1,2,"lncRNA",227.5,5157,1,0,0.163916,"76"
"ENSG00000287939",29894,1,2,"lncRNA",783.5,28328,1,0,0.0490961,"33"
"ENSG00000234753",95732,7,15,"lncRNA",282.5,23235,1,0,0.0228671,"1"
"ENSG00000280707",9317,5,12,"lncRNA",98,2055.5,1,0,0.0656739,"103.5"
"ENSG00000131018",516114,50,244,"protein_coding",159,2165,4,0,1,"19"
"ENSG00000270800",141184,3,10,"protein_coding",98,3083,1,0,0.666473,"37.5"
"ENSG00000124614",8615,9,14,"protein_coding",94,821,1,0,0.938029,"44"
"ENSG00000124507",69168,7,20,"protein_coding",157,633,1,0,1,"140"
"ENSG00000124664",18531,2,7,"protein_coding",401,1587,1,0,0.9999995,"183"
"ENSG00000196821",109571,3,8,"protein_coding",260,17056,1,0,0.999921,"45"
"ENSG00000272288",1161,4,7,"lncRNA",359,436,1,0,0.0478638,"21"
"ENSG00000137166",56003,9,36,"protein_coding",122,855.5,1,0,1,"190"
"ENSG00000291237",93460,15,35,"protein_coding",180,3092,1,0,NA,"39"
"ENSG00000204267",16906,8,17,"protein_coding",167,379,1,0,1,"85"
"ENSG00000166278",47888,24,46,"protein_coding",130.5,148,1,0,0.988171,"90"
"ENSG00000213066",53544,36,69,"protein_coding",93,2146,1,0,0.08839735,"12"
"ENSG00000272980",139802,9,17,"protein_coding",110,2614,1,0,0.999998,"16.5"
"ENSG00000152818",567699,12,94,"protein_coding",147,3130,1,0,0.177209,"19"
"ENSG00000232940",5633,9,23,"lncRNA",105,763.5,4,0,0.02240695,"24"
"ENSG00000204209",4458,9,27,"protein_coding",223,156,1,0,0.449384,"73"
"ENSG00000151914",496843,41,182,"protein_coding",155,1106,4,0,0.999326,"17"
"ENSG00000112200",83461,18,52,"protein_coding",129,3869,1,0,0.201742,"8"
"ENSG00000226803",59342,19,33,"lncRNA",138.5,975,1,0,0.0141168,"28"
"ENSG00000112280",87044,16,69,"protein_coding",54,1069,1,0,1,"26"
"ENSG00000237643",8237,3,7,"lncRNA",149,3646.5,1,0,0.0189006,"21.5"
"ENSG00000224349",1122,1,2,"lncRNA",174.5,774,1,0,0.00309221,"89"
"ENSG00000112053",81352,8,38,"protein_coding",132,3939,1,0,1,"33"
"ENSG00000112062",83454,7,27,"protein_coding",93,4805,1,0,0.9627355,"33"
"ENSG00000112319",291614,27,75,"protein_coding",115,3707,1,0,0.5693235,"30"
"ENSG00000228495",268144,93,170,"lncRNA",188.5,5989,1,0,0.05263405,"26"
"ENSG00000229923",466,1,2,"lncRNA",167,133,1,0,0.0243191,"70"
"ENSG00000256162",9729,1,2,"protein_coding",1256,7218,1,0,0.169593,"22"
"ENSG00000079819",223975,33,80,"protein_coding",120,4280,1,0,0.959806,"17"
"ENSG00000010810",213120,27,73,"protein_coding",150,5361,1,0,0.17555,"29"
"ENSG00000227012",9115,3,9,"lncRNA",98,601,1,0,0.0219658,"18"
"ENSG00000204681",78347,20,61,"protein_coding",133,694,1,0,0.855455,"71"
"ENSG00000204469",17056,14,56,"protein_coding",144,187.5,1,0,0.217936,"41.5"
"ENSG00000286340",64675,5,12,"lncRNA",1935,566,1,0,0.0454927,"39"
"ENSG00000206344",6208,6,11,"lncRNA",487,4339.5,1,0,0.0890947,"179"
"ENSG00000152822",409955,11,26,"protein_coding",247,29195,1,0,1,"18"
"ENSG00000118508",11120,1,3,"protein_coding",289,5028,1,0,0.99971,"9.5"
"ENSG00000196634",22067,1,3,"lncRNA",129,10807.5,1,0,0.0447885,"15.5"
"ENSG00000118418",33444,5,17,"protein_coding",62,4916,1,0,0.348591,"30"
"ENSG00000164506",186830,25,69,"protein_coding",112,4011,1,0,0.999973,"11"
"ENSG00000204625",3298,2,4,"lncRNA",193,1318,1,0,0.0340746,"9"
"ENSG00000206503",8312,21,44,"protein_coding",270,241,1,0,0.999994,"131"
"ENSG00000224477",2344,2,3,"lncRNA",146,2053,1,0,0.015129815,"83"
"ENSG00000287558",24981,1,2,"lncRNA",2244,20494,1,0,0.344854,"39"
"ENSG00000122194",51903,14,46,"protein_coding",136,1794,1,0,0.124794,"47"
"ENSG00000112309",100381,2,6,"protein_coding",262,32149,1,0,0.993235,"11"
"ENSG00000204256",12911,25,59,"protein_coding",249,397,4,0,1,"25"
"ENSG00000118507",148068,10,28,"protein_coding",148,19598,1,0,0.350386,"13"
"ENSG00000137310",8828,15,33,"protein_coding",562,471,1,0,0.9827445,"114.5"
"ENSG00000120265",61976,9,26,"protein_coding",113,5699,1,0,0.8878485,"44"
"ENSG00000168477",74181,10,60,"protein_coding",297,405,1,0,1,"126"
"ENSG00000112715",16303,22,39,"protein_coding",77,2453,1,0,0.9549675,"198"
"ENSG00000224079",3586,1,3,"lncRNA",273,1359,1,0,0.0934577,"63.5"
"ENSG00000233082",1914,1,2,"lncRNA",216.5,1482,1,0,0.026143,"15"
"ENSG00000236708",38420,1,2,"lncRNA",491,37439,1,0,0.0388131,"27"
"ENSG00000164853",4454,1,3,"protein_coding",420,1182,1,0,1,"516"
"ENSG00000239857",19882,7,19,"protein_coding",139,1211,1,0,0.205312,"204"
"ENSG00000283991",4656,1,3,"lncRNA",182,2039.5,1,0,0.0346299,"20.5"
"ENSG00000164880",34112,8,62,"protein_coding",132,393,4,0,0.08406975,"196"
"ENSG00000241269",940,1,2,"lncRNA",291.5,358,1,0,0.0577486,"336"
"ENSG00000157927",86661,7,27,"protein_coding",173,1680.5,1,0,1,"249"
"ENSG00000086232",36928,10,32,"protein_coding",112,1683,1,0,0.1431605,"7"
"ENSG00000178381",8688,7,18,"protein_coding",132,1706,1,0,0.147815,"43"
"ENSG00000272732",2336,1,2,"lncRNA",827.5,682,1,0,0.0286697,"72"
"ENSG00000287665",3281,1,2,"lncRNA",1244.5,793,1,0,0.11094,"119"
"ENSG00000164654",42057,9,28,"protein_coding",159,2263,5,0,0.158861,"11"
"ENSG00000227719",2536,1,3,"lncRNA",110,1006.5,1,0,0.0080739,"69.5"
"ENSG00000239715",1093,1,3,"lncRNA",109,263,1,0,0.111968,"44"
"ENSG00000242611",4140,1,2,"lncRNA",682.5,2776,1,0,0.48014,"359"
"ENSG00000240859",5916,6,14,"lncRNA",1029,861,1,0,0.04665655,"3.5"
"ENSG00000242474",13674,14,26,"lncRNA",183,701,1,0,0.0634785,"56.5"
"ENSG00000188365",3276,1,2,"lncRNA",376.5,2524,1,0,0.0113055,"46"
"ENSG00000225146",14866,1,2,"lncRNA",267.5,14332,1,0,0.0164888,"11"
"ENSG00000106511",75471,1,3,"protein_coding",798,36550.5,1,0,0.999549,"20.5"
"ENSG00000283117",330124,1,3,"lncRNA",96,163503.5,1,0,0.311811,"17"
"ENSG00000177706",68201,5,17,"protein_coding",113,1749,1,0,0.351253,"139"
"ENSG00000164916",89147,3,13,"protein_coding",194,1539,1,0,0.902514,"146"
"ENSG00000146540",141274,8,20,"protein_coding",130,9663,1,0,0.5209995,"217"
"ENSG00000236414",4730,1,2,"lncRNA",224.5,4282,1,0,0.391025,"45"
"ENSG00000229618",1025768,11,33,"lncRNA",116,22163,1,0,0.0426077,"22"
"ENSG00000229043",5233,7,18,"lncRNA",219,665,1,0,0.0762977,"27"
"ENSG00000164828",79820,35,78,"protein_coding",121,1351,1,0,0.333245,"34"
"ENSG00000226323",2434,1,3,"lncRNA",77,1086,1,0,0.0326753,"6.5"
"ENSG00000003147",149503,19,53,"protein_coding",99,3916,1,0,0.99987,"5"
"ENSG00000106537",30781,2,8,"protein_coding",141,1091,1,0,0.5072895,"19"
"ENSG00000226097",17875,8,23,"lncRNA",120,2513,4,0,0.006457725,"17.5"
"ENSG00000226291",1315,1,2,"lncRNA",151,1014,1,0,0.0175223,"101"
"ENSG00000106399",82089,7,21,"protein_coding",109,1097,1,0,0.466706,"19"
"ENSG00000122584",319352,5,10,"protein_coding",1550,158044,1,0,0.728001,"49.5"
"ENSG00000228598",11615,1,4,"lncRNA",133,2897,1,0,0.0592755,"6"
"ENSG00000233108",11720,1,2,"lncRNA",284,11153,1,0,0.0105471,"35"
"ENSG00000272894",14534,3,7,"lncRNA",461,6478.5,1,0,0.0160786,"51"
"ENSG00000287409",103978,1,2,"lncRNA",436.5,103106,1,0,0.0411517,"20"
"ENSG00000267055",34338,1,5,"lncRNA",120,8881.5,4,0,0.0908604,"31.5"
"ENSG00000106392",91682,6,16,"protein_coding",668,4158,1,0,0.5622875,"15.5"
"ENSG00000237070",14033,1,4,"lncRNA",267.5,1302,1,0,0.0424257,"66"
"ENSG00000235431",116121,3,8,"lncRNA",139,1473.5,1,0,0.0264194,"31.5"
"ENSG00000229533",1960,1,2,"lncRNA",763,435,1,0,0.252351,"204"
"ENSG00000244239",588,1,2,"lncRNA",214.5,160,1,0,0.0120625,NA
"ENSG00000157954",43644,14,43,"protein_coding",108,1396,1,0,0.9108475,"55"
"ENSG00000236510",969,1,2,"lncRNA",428,114,1,0,0.196272,"60"
"ENSG00000232821",1797,1,2,"lncRNA",855.5,87,1,0,0.0221475,"7"
"ENSG00000223838",225075,2,8,"lncRNA",111,1568,1,0,0.01346205,"18"
"ENSG00000242802",18782,18,55,"protein_coding",141,466.5,1,0,0.998207,"138"
"ENSG00000287883",16848,1,3,"lncRNA",164,7909.5,1,0,0.0702436,"140"
"ENSG00000189043",8210,6,14,"protein_coding",113.5,1119,1,0,0.02126015,"22"
"ENSG00000006747",89605,10,37,"protein_coding",133,2571,1,0,0.2839015,"17"
"ENSG00000164877",31005,15,48,"protein_coding",124,800,1,0,0.239312,"270"
"ENSG00000257607",3901,1,2,"lncRNA",781,2340,1,0,0.138931,"217"
"ENSG00000230435",7123,1,3,"lncRNA",212,3280.5,1,0,0.269736,"88"
"ENSG00000240230",76771,4,16,"protein_coding",122,2929.5,1,0,0.3454871,"219.5"
"ENSG00000230333",339273,14,34,"lncRNA",112.5,4899,1,0,0.0581428,"22"
"ENSG00000122585",7674,3,9,"protein_coding",154,2083,1,0,0.5,"78.5"
"ENSG00000122644",4102,6,13,"protein_coding",443,438.5,1,0,0.945651,"37"
"ENSG00000283321",167939,1,12,"protein_coding",127.5,3199,1,0,1,"21"
"ENSG00000240093",11245,1,3,"lncRNA",174,5336,1,0,0.0296299,"217.5"
"ENSG00000228675",1110,1,2,"lncRNA",136.5,838,1,0,0.135217,"76"
"ENSG00000285716",2164,1,2,"lncRNA",896,373,1,0,0.0331675,"89"
"ENSG00000164849",14715,5,9,"protein_coding",984.5,7420.5,1,0,0.181106,"159"
"ENSG00000260951",73967,4,9,"lncRNA",286,11816,1,0,0.091586,"18"
"ENSG00000222004",9434,2,6,"lncRNA",459.5,1351,1,0,0.823245,"23"
"ENSG00000105954",3916,1,3,"protein_coding",401,1363.5,1,0,0.795372,"9"
"ENSG00000234141",856,1,2,"lncRNA",346,165,1,0,0.0276334,"27"
"ENSG00000106066",200216,12,36,"protein_coding",123,6072,4,0,0.244043,"21"
"ENSG00000285960",68463,1,3,"lncRNA",133,33542.5,1,0,0.0230839,"8.5"
"ENSG00000286376",59997,1,2,"lncRNA",1694,56610,1,0,0.0443139,"5"
"ENSG00000105963",57507,19,31,"protein_coding",113,787,1,0,0.265569,"324"
"ENSG00000232790",187986,2,11,"lncRNA",136,14913,1,0,0.0315331,"27"
"ENSG00000229233",806,1,2,"lncRNA",216,375,1,0,0.00407005,"18"
"ENSG00000225974",1779,1,2,"lncRNA",156,1468,1,0,0.0198756,"13"
"ENSG00000228421",1678,1,2,"lncRNA",294,1091,1,0,0.00544241,"80"
"ENSG00000236039",153430,17,41,"lncRNA",130,2339.5,4,0,0.08896035,"27"
"ENSG00000105928",59585,14,35,"protein_coding",172,3500,1,0,0.883122,"81"
"ENSG00000229379",1063,1,2,"lncRNA",164,736,1,0,0.0265145,"27"
"ENSG00000070882",185094,13,43,"protein_coding",127,3406.5,1,0,1,"22"
"ENSG00000071189",149740,13,53,"protein_coding",111,3899,1,0,0.968182,"14"
"ENSG00000235728",1781,1,2,"lncRNA",436,910,2,0,0.0161618,"5"
"ENSG00000217455",34420,5,11,"lncRNA",109.5,8122.5,1,0,0.165547,"40"
"ENSG00000122550",72156,13,34,"protein_coding",143,2906,1,0,0.099865,"17"
"ENSG00000287096",5366,1,2,"lncRNA",680,4007,1,0,0.0221493,"144"
"ENSG00000106546",429793,7,17,"protein_coding",137.5,3025,1,0,0.306184,"22"
"ENSG00000122691",96645,3,8,"protein_coding",815,539,1,0,0.306445,"102"
"ENSG00000156928",12990,5,11,"protein_coding",224.5,1406,1,0,0.212409,"25"
"ENSG00000153790",45664,5,19,"protein_coding",166.5,3326,1,0,0.098623,"13"
"ENSG00000106541",41622,7,19,"protein_coding",65,1978,1,0,0.767268,"5"
"ENSG00000106100",54257,8,30,"protein_coding",86.5,2109,1,0,0.07532705,"22"
"ENSG00000227386",3300,1,2,"lncRNA",104.5,3092,1,0,0.0147269,"9"
"ENSG00000008256",110868,11,30,"protein_coding",112.5,1439,1,2,0.0817903,"21"
"ENSG00000233824",5563,3,8,"lncRNA",132.5,1517.5,1,0,0.0254141,"10"
"ENSG00000287523",127034,1,2,"lncRNA",731,125573,1,0,0.0518082,"18"
"ENSG00000229452",2243,1,3,"lncRNA",138,927.5,1,0,0.0199434,"31"
"ENSG00000105866",86779,5,15,"protein_coding",214.5,4616,1,0,0.697172,"52"
"ENSG00000283549",363301,1,5,"lncRNA",145,79909.5,1,0,0.113452,"43.5"
"ENSG00000105855",85052,5,22,"protein_coding",164,3289,1,0,1,"5"
"ENSG00000173467",22575,4,13,"protein_coding",64,868,1,0,0.5151379,"30"
"ENSG00000287093",17052,1,3,"lncRNA",407,7864.5,1,0,0.163035,"298"
"ENSG00000235464",14242,1,2,"lncRNA",281,13681,1,0,0.0158355,"104"
"ENSG00000236318",92389,3,9,"lncRNA",73,9149,1,0,0.0313582,"28"
"ENSG00000136231",160282,18,50,"protein_coding",123,1537,4,0,0.1075502,"20"
"ENSG00000235837",24027,1,4,"lncRNA",150.5,2466,1,0,0.0332132,"40"
"ENSG00000227930",5631,1,2,"lncRNA",249.5,5133,1,0,0.0112783,"3"
"ENSG00000122679",28511,3,8,"protein_coding",133,5715,1,0,0.954964,"383"
"ENSG00000106415",125476,12,33,"protein_coding",152.5,13765,1,0,0.1593765,"12"
