"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length","Intron_Length","splice5","splice3","codingpotential","branchpt_len"
"LINC01518",18742,1,7,"lncRNA",162,5519,1,0,0.0259828,"47"
"LOC105378269",14488,1,2,"lncRNA",313.5,13862,1,0,0.139665,"9"
"BMS1",52149,8,31,"protein_coding",158,938.5,1,0,1,"23"
"LINC02623",2539,1,2,"lncRNA",857,826,1,0,0.0898995,"195"
"LINC01264",2490,1,3,"lncRNA",140,995.5,4,0,0.0442796,"26.5"
"CSGALNACT2-DT",1565,1,2,"lncRNA",741,84,1,0,0.428279,"20"
"CSGALNACT2",48290,9,15,"protein_coding",179,2959,1,0,1,"16"
"RASGEF1A",72526,4,16,"protein_coding",123.5,609,1,0,1,"190"
"LOC107984225",2382,2,5,"lncRNA",292.5,396,1,0,0.0531859,"84"
"LOC105378271",31937,1,3,"lncRNA",96,15785,1,0,0.11591,"46"
"LINC02633",4944,1,2,"lncRNA",637.5,3670,1,0,0.940394,"5"
"LOC107984226",8025,1,3,"lncRNA",276,3371.5,1,0,0.0601898,"122"
"FXYD4",4698,2,12,"protein_coding",45.5,491.5,1,0,0.14941365,"43"
"HNRNPF",23569,5,9,"protein_coding",135,6693,1,0,1,"101"
"LOC124902415",1172,1,2,"lncRNA",284.5,604,1,0,0.00600112,"22"
"ZNF487",88069,9,20,"protein_coding",127,5199,4,0,0.986631,"9"
"ZNF239",18269,7,14,"protein_coding",1194.5,13044.5,1,0,1,"43"
"ZNF485",11466,2,9,"protein_coding",126,1026.5,4,0,0.999946,"13"
"ZNF32-AS3",45855,1,5,"lncRNA",361,808.5,1,0,0.0412,"89.5"
"ZNF32",5019,2,7,"protein_coding",177,1822,1,0,0.99911,"24.5"
"ZNF32-AS1",1175,1,2,"lncRNA",217,742,1,0,0.0128589,"6"
"ZNF32-AS2",2077,1,3,"lncRNA",356,586.5,1,0,0.0394206,"31"
"LINC02658",1340,2,3,"lncRNA",289,793.5,1,0,0.006008735,"16"
"LOC105378275",39793,2,4,"lncRNA",164.5,19265.5,1,0,0.05997175,"108.5"
"LINC00619",5309,1,3,"lncRNA",102,2094.5,1,0,0.0623709,"7"
"LINC00840",36020,1,5,"lncRNA",223,6038,1,0,0.0606201,"11.5"
"LINC00841",71944,3,13,"lncRNA",116,2530.5,1,0,0.0944248,"39.5"
"LOC124902543",24868,1,3,"lncRNA",283,8992,1,0,0.0368435,"7"
"LINC02881",1898,1,3,"lncRNA",189,394.5,1,0,0.242833,"48"
"LOC124902544",57365,1,3,"lncRNA",1041,26207.5,1,0,0.0574169,"123.5"
"CXCL12",14941,3,9,"protein_coding",153,3336,4,0,0.800305,"85"
"LOC107984179",12082,1,3,"lncRNA",121,4428.5,1,0,0.171608,"4"
"TMEM72-AS1",149057,1,8,"lncRNA",181.5,4631,1,0,0.225841,"26"
"TMEM72",25946,1,5,"protein_coding",140,2926,1,0,0.99993,"181.5"
"RASSF4",36089,1,11,"protein_coding",100,1312,1,0,0.999989,"285.5"
"DEPP1",2681,1,2,"protein_coding",1060,562,1,0,0.901755,"112"
"ZNF22-AS1",6863,2,5,"lncRNA",274,488,1,0,0.1115063,"25"
"ZNF22",4408,1,2,"protein_coding",1054,2301,1,0,0.929049,"29"
"RSU1P2",55134,1,9,"transcribed_pseudogene",115,6499.5,1,0,0.251906,"37.5"
"ANKRD30BP3",31414,1,8,"transcribed_pseudogene",119.5,1783,1,0,0.848663,"25"
"LOC105378283",32985,1,6,"lncRNA",160.5,2872,1,0,0.393659,"9"
"OR13A1",13313,3,10,"protein_coding",113.5,2989,1,0,0.999987,"32"
"ALOX5",71863,2,17,"protein_coding",159,1605,1,0,1,"108"
"LOC102724323",8552,1,3,"lncRNA",97,4044.5,1,0,0.0677635,"24"
"MARCHF8",140340,5,15,"protein_coding",170.5,2829,1,0,0.987637,"52"
"LOC105378286",47318,2,4,"lncRNA",84,23507.5,1,0,0.0152306,"62"
"ZFAND4",57300,16,31,"protein_coding",148,6321,4,0,1,"19"
"AGAP10P",20862,1,8,"transcribed_pseudogene",69,2589,1,0,0.260397,"26"
"WASHC2C",65982,6,48,"protein_coding",123,1527,1,0,1,"14"
"FAM25EP",1905,1,2,"transcribed_pseudogene",161,1584,1,0,0.107924,"85"
"PARGP1-AGAP4",146595,1,19,"transcribed_pseudogene",93,4108,1,0,1,"16"
"AGAP4",29092,2,4,"protein_coding",70,2586,1,0,1,"26"
"PARGP1",117412,1,6,"transcribed_pseudogene",87,7747,1,0,0.980187,"10.5"
"TIMM23",31254,1,8,"protein_coding",102.5,2726,1,0,0.956637,"38"
"NCOA4",25526,3,14,"protein_coding",141,804,1,0,1,"13"
"LOC105378287",5964,1,3,"lncRNA",196,2164,1,0,0.870666,"50.5"
"MSMB",12957,1,4,"protein_coding",106,6289,1,0,0.0997697,"243.5"
"AGAP7P",22183,1,7,"transcribed_pseudogene",69,2470,1,0,1,"22"
"ANTXRLP1",50569,1,5,"transcribed_pseudogene",208,24802,1,0,0.0336924,"67.5"
"LOC124906895",6482,1,3,"lncRNA",155,901,1,0,0.23443,"23.5"
"AGAP14P",20609,1,8,"transcribed_pseudogene",69,2587,1,0,0.996201,"26"
"FAM25BP",4476,1,3,"transcribed_pseudogene",99,2064,1,0,0.0166728,"177"
"ANXA8L1",16002,1,13,"protein_coding",97,1709.5,4,0,0.99994,"137"
"LINC00842",54942,1,4,"lncRNA",279.5,641,1,0,0.0500725,"36"
"NPY4R",10770,4,11,"protein_coding",321,1739,1,0,0.820848,"43"
"GPRIN2",15861,5,16,"protein_coding",160,2397,1,0,1,"43"
"SYT15",17389,5,18,"protein_coding",175.5,985,1,0,1,"217"
"SYT15-AS1",16017,2,3,"lncRNA",312,8136,1,0,0.09609955,"33"
"LOC105378289",5192,1,3,"lncRNA",246,1995.5,1,0,0.038346,"28.5"
"SHLD2P1",41503,1,7,"transcribed_pseudogene",194,5961,1,0,0.992701,"34"
"LINC02637",3397,1,4,"lncRNA",113,561,1,0,0.0651073,"12"
"FAM245B",15795,2,5,"lncRNA",2314,4979.5,1,0,0.1542605,"129.5"
"GLUD1P2",27746,1,6,"transcribed_pseudogene",72.5,4268,1,0,0.111268,"13"
"BMS1P1",25287,1,9,"transcribed_pseudogene",163,1255,1,0,0.0981016,"11"
"AGAP13P",20541,1,7,"transcribed_pseudogene",69,2465.5,1,0,0.2924,"22"
"FRMPD2B",18646,1,6,"transcribed_pseudogene",271.5,2305,1,0,0.999939,"33"
"PTPN20",116457,12,31,"protein_coding",97.5,44400.5,1,0,0.9998285,"21"
"LOC105378291",28071,4,10,"lncRNA",215,3315,1,0,0.0703398,"12.5"
"GDF10",13380,1,3,"protein_coding",926,5352,1,0,1,"349.5"
"GDF2",5134,1,2,"protein_coding",1654.5,1826,1,0,1,"113"
"RBP3",9518,1,4,"protein_coding",485.5,1786,1,0,1,"155"
"ZNF488",18797,1,8,"protein_coding",1758,15282,1,0,0.997816,"37"
"LOC107001062",7409,1,4,"lncRNA",75.5,563,1,0,0.0133695,"114"
"LINC03029",1088,1,3,"lncRNA",157,211.5,1,0,0.0290644,"55.5"
"ANXA8",481679,9,27,"protein_coding",95,748,1,0,1,"77"
"FAM25G",4481,1,3,"protein_coding",99,2065,1,0,0.397251,"177"
"BMS1P2-AGAP9",51745,1,18,"transcribed_pseudogene",111.5,1526,1,0,1,"15"
"AGAP9",21785,1,2,"protein_coding",69,2587,1,0,1,"26"
"BMS1P2",17944,1,2,"transcribed_pseudogene",141,1254,1,0,0.261786,"11"
"CTSLP2",2750,1,4,"transcribed_pseudogene",148.5,618,1,0,0.149428,"27"
"LINC02675",32277,2,4,"lncRNA",420,4970,1,0,0.139918,"130"
"LOC124906898",2037,1,4,"lncRNA",95.5,105,1,0,0.0497691,"13"
"SHLD2P3",41518,2,9,"transcribed_pseudogene",200.5,4454.5,4,0,0.9984905,"43.5"
"LOC102724603",3398,1,4,"lncRNA",144,1360.5,1,0,0.0312297,"23"
"LOC124902422",4648,1,3,"lncRNA",206,2016.5,1,0,0.0382176,"28.5"
"LOC102724593",15372,1,2,"lncRNA",334.5,14704,1,0,0.0210956,"33"
"SYT15B",18881,5,17,"protein_coding",238,1540,1,0,1,"265"
"LOC124900631",6899,2,5,"protein_coding",564,678,1,0,1,"15"
"NPY4R2",11380,5,8,"protein_coding",281,1791,1,0,1,"32"
"LOC124902423",9195,1,2,"lncRNA",4514,168,1,0,0.418414,"60"
"LOC124906897",18104,1,2,"transcribed_pseudogene",3443.5,11218,1,0,0.229478,"7"
"FAM25C",4468,1,3,"protein_coding",99,2058.5,1,0,0.397251,"179"
"AGAP12P",21503,1,8,"transcribed_pseudogene",69,2585,1,0,1,"26"
"LOC124906896",6006,1,2,"protein_coding",1437,3133,1,0,0.991529,"53"
"FRMPD2",125188,8,38,"protein_coding",148,2387,1,0,1,"42"
"MAPK8",132743,2,20,"protein_coding",134.5,3608,1,0,0.9964225,"13"
"ARHGAP22",230011,22,35,"protein_coding",200,4542,1,0,1,"37"
"ARHGAP22-IT1",1737,1,2,"lncRNA",571.5,595,1,0,0.0453727,"20"
"WDFY4",297752,12,77,"protein_coding",158,1808.5,1,0,1,"47.5"
"LOC105378299",4965,1,6,"lncRNA",87,894,1,0,0.178875,"66.5"
"LRRC18",30333,3,9,"protein_coding",439,4470,1,0,0.999926,"174"
"LOC105378298",10031,2,6,"lncRNA",196,1196.5,1,0,0.39176435,"40"
"VSTM4",100968,3,13,"protein_coding",107,8627,1,0,0.991853,"60"
"FAM170B-AS1",29694,1,6,"lncRNA",292.5,4892,1,0,0.0322789,"65"
"FAM170B",2866,1,2,"protein_coding",707,1453,1,0,0.999999,"33"
"C10orf71-AS1",2610,1,2,"lncRNA",347.5,1916,1,0,0.0193224,"166"
"C10orf71",30493,6,9,"protein_coding",103,11530.5,1,0,1,"53.5"
"DRGX",32025,2,8,"protein_coding",115,2102,1,0,0.9985545,"29"
"ERCC6",104590,4,25,"protein_coding",152.5,2194,4,0,1,"26"
"PGBD3",9176,1,2,"protein_coding",1133,6911,1,0,1,"18"
"CHAT",58852,3,19,"protein_coding",129,1994,1,0,1,"74"
"C10orf53",30583,2,4,"protein_coding",144,13950,1,0,0.695817,"37"
"OGDHL",28652,5,28,"protein_coding",138,772,1,0,1,"143"
"PARG",123743,3,27,"protein_coding",109,5859,4,0,1,"21"
"TIMM23B-AGAP6",68464,1,18,"lncRNA",94,2571,1,0,1,"33"
"TIMM23B",32791,1,2,"protein_coding",102.5,2468,1,0,0.908312,"38"
"AGAP6",22136,2,4,"protein_coding",69,2300,1,0,1,"26"
"FAM21EP",46621,1,7,"transcribed_pseudogene",132,4188,1,0,0.120856,"35"
"WASHC2A",65562,6,36,"protein_coding",119,1575.5,1,0,1,"20"
"ASAH2",66653,1,21,"protein_coding",118.5,2131,4,0,1,"21"
"SGMS1",318805,10,23,"protein_coding",142,21650.5,1,0,0.999652,"28"
"LOC124902424",10991,3,7,"lncRNA",103,3261,1,0,0.128219,"26"
"SGMS1-AS1",6668,1,4,"lncRNA",194.5,1478,1,0,0.0606161,"11"
"LOC105378302",7984,1,3,"lncRNA",118,3820.5,1,0,0.0164926,"13.5"
"ASAH2B",19311,1,9,"protein_coding",89,2995.5,1,0,0.127597,"13.5"
"PRKG1",1305450,7,24,"protein_coding",106,17179,4,0,1,"25"
"LOC102724719",5973,1,2,"lncRNA",210,5554,1,0,0.00934499,"3"
"PRKG1-AS1",17278,1,6,"lncRNA",233,2599,1,0,0.134274,"32"
"DKK1",3376,1,4,"protein_coding",280,245,1,0,0.998105,"42"
"LNCAROD",19656,2,5,"lncRNA",164,3068,1,0,0.033717,"24"
"LOC105378305",198673,1,3,"lncRNA",110,99153.5,4,0,0.0110872,"49"
"MBL2",7396,2,7,"protein_coding",117,736,1,0,0.9986815,"82"
"LOC105378306",33317,1,4,"lncRNA",148.5,10654,1,0,0.0552563,"10"
"LOC105378307",28825,3,6,"lncRNA",206,1577,1,0,0.247337,"18"
"LOC105378308",19063,2,6,"lncRNA",1083,2411,1,0,0.738021,"16"
"LOC105378310",11255,1,3,"lncRNA",181,5357,1,0,0.0147187,"18.5"
"PCDH15",1827707,6,52,"protein_coding",133,17679,1,0,1,"19"
"LOC105378311",169785,1,6,"lncRNA",154,35588,1,0,0.0446786,"29"
"ZWINT",4045,4,14,"protein_coding",124,164,1,0,0.9999895,"49"
"LOC105378313",85040,1,6,"lncRNA",116,22298,1,0,0.254586,"19"
"LOC105378314",147425,1,3,"lncRNA",85,73363,1,0,0.0294853,"70"
"IPMK",76380,1,6,"protein_coding",135,10725,1,0,0.999993,"22"
"CISD1",20422,2,5,"protein_coding",206,9024.5,1,0,0.209015,"18.5"
"UBE2D1",35738,1,7,"protein_coding",94,1583,1,0,0.661055,"18.5"
"TFAM",13812,2,11,"protein_coding",107.5,569,1,0,0.4992085,"7"
"LOC105378316",69613,3,9,"lncRNA",154,17713,1,0,0.0251569,"34"
"LINC00844",2099,1,2,"lncRNA",329.5,1441,1,0,0.0119089,"70"
"LOC102724768",52411,1,3,"lncRNA",90,25703.5,1,0,0.0286715,"45"
"PHYHIPL",72232,4,8,"protein_coding",197,4172.5,1,0,0.999995,"25.5"
"FAM13C",117064,10,25,"protein_coding",119,4394,1,0,1,"27"
"LOC124902429",5672,1,3,"lncRNA",190,1290.5,1,0,0.0712182,"24"
"LOC102724778",10288,1,2,"lncRNA",152,9985,1,0,0.0904139,"1"
"LOC107984235",59279,1,3,"lncRNA",127,29423.5,1,0,0.0462579,"37.5"
"LOC105378318",17789,1,3,"lncRNA",100,8577.5,1,0,0.0268093,"61"
"LOC105378319",19407,1,3,"lncRNA",109,9548,1,0,0.0193973,"80"
"SLC16A9",59384,8,17,"protein_coding",143,9652,1,0,1,"25"
"MRLN",16762,1,4,"protein_coding",104,8014,1,0,0.0296012,"18.5"
"CCDC6",118786,1,9,"protein_coding",150,7689,1,0,1,"16.5"
"LINC01553",2689,1,2,"lncRNA",908,874,1,0,0.180906,"28"
"ANK3",709213,4,50,"protein_coding",102.5,3104,1,0,1,"22"
"CDK1",16521,5,11,"protein_coding",149.5,1634,4,0,0.999676,"22"
"LOC124902432",2413,1,3,"lncRNA",73,1093,1,0,0.0621019,"29.5"
"LOC124902431",27124,1,3,"lncRNA",108,13204,1,0,0.0424829,"49"
"LOC107984236",892,1,2,"lncRNA",251,391,1,0,0.288165,"112"
"LINC00845",10142,1,2,"lncRNA",346.5,9450,1,0,0.0278973,"17"
"LOC105378323",4922,1,3,"lncRNA",111,2315,1,0,0.0151212,"17.5"
"TMEM26",46738,4,13,"protein_coding",167.5,3774.5,1,0,0.994406,"26"
"TMEM26-AS1",40789,3,9,"lncRNA",111,1317,1,0,0.0324223,"32"
"LOC124902548",1750,1,3,"lncRNA",29,811.5,1,0,0.0133851,"54.5"
"CABCOCO1",103949,3,11,"protein_coding",145,4935,1,0,0.999973,"7"
"LINC02625",89242,7,13,"lncRNA",115,4145,1,0,0.0723615,"22"
"ARID5B",195050,2,11,"protein_coding",199,6117,1,0,1,"22"
"LOC124902435",2383,1,3,"lncRNA",104,1033.5,1,0,0.204244,"28.5"
"RTKN2",75730,2,13,"protein_coding",126,4941,1,0,0.732066,"18"
"LOC283045",36762,1,4,"lncRNA",227.5,11271,1,0,0.125071,"24"
"ZNF365",105883,2,7,"protein_coding",181,10806.5,1,0,1,"54.5"
"LOC124902436",28347,4,10,"protein_coding",115,3717,1,0,0.814289,"11"
"EGR2",7170,4,10,"protein_coding",114,1392,1,0,0.9999975,"34"
"LOC107984012",25433,1,5,"lncRNA",97,4550,1,0,0.00511111,"31.5"
"LOC105378328",1658,1,3,"lncRNA",163,547.5,1,0,0.00418831,"73.5"
"NRBF2",21714,2,5,"protein_coding",129,5856,1,0,0.9999815,"24"
"JMJD1C",298774,3,30,"protein_coding",169,1447,1,0,1,"10"
"LOC124900287",14337,1,2,"lncRNA",6686,966,1,0,0.108128,"72"
"JMJD1C-AS2",627,1,2,"lncRNA",239.5,149,1,0,0.0314055,"9"
"REEP3",103976,2,11,"protein_coding",133.5,9271,1,0,0.663033,"22"
"LOC105378329",33601,1,4,"lncRNA",104.5,10076,1,0,0.0255885,"32"
"LOC107984238",54975,1,3,"lncRNA",77,27352.5,1,0,0.0146714,"11"
"LOC101929846",4160,1,3,"lncRNA",131,1678,1,0,0.0275832,"26"
"LOC124902438",21485,1,2,"lncRNA",679,20128,1,0,0.101418,"27"
"LOC101928859",27416,2,5,"lncRNA",87.5,7302,1,0,0.0473244,"41.5"
"LOC124902439",821457,7,16,"lncRNA",109,69733,1,0,0.0589128,"27"
"LOC105378333",7980,1,3,"lncRNA",172,3747.5,1,0,0.0308651,"48.5"
"LOC105378335",37462,2,4,"lncRNA",118.5,9383,1,0,0.03553945,"13.5"
"LOC107984239",44559,1,3,"lncRNA",129,22091.5,1,0,0.0539013,"44"
"LOC105378336",88284,1,4,"lncRNA",80.5,19243,1,0,0.0150288,"12"
"LINC02671",23377,1,2,"lncRNA",1286.5,20805,1,0,0.047183,"37"
"LOC102724863",9195,1,3,"lncRNA",94,2271.5,1,0,0.0603845,"54.5"
"LINC01515",195042,1,6,"lncRNA",115.5,42551,1,0,0.0145541,"23"
"LOC105378339",146106,1,7,"lncRNA",81,23133.5,1,0,0.0309375,"15"
"CTNNA3",1856381,8,27,"protein_coding",153,47235,1,0,1,"12"
"LOC105378340",114918,7,14,"lncRNA",156,16508,1,0,0.0604434,"12"
"LOC124902440",17387,1,3,"lncRNA",86,8558,1,0,0.110012,"17.5"
"LOC124902441",16202,1,3,"lncRNA",68,7980.5,1,0,0.0299567,"28.5"
"LOC101928961",118015,1,7,"lncRNA",209,6443,4,0,0.0648357,"19"
"LRRTM3",175485,2,5,"protein_coding",1042,42591.5,1,0,0.5161262,"31"
"DNAJC12",41593,2,6,"protein_coding",230,11636,1,0,0.873363,"11"
"SIRT1",33730,3,12,"protein_coding",187,2277,1,0,1,"29"
"HERC4",153510,9,41,"protein_coding",140,1945,1,0,1,"14"
"MYPN",124362,7,33,"protein_coding",150,2963.5,1,0,1,"24"
"LOC107984240",11590,2,4,"lncRNA",118,4679,1,0,0.017117805,"31"
"LOC124902443",19722,1,3,"lncRNA",93,9690.5,1,0,0.217474,"20.5"
"LINC02640",7683,1,3,"lncRNA",67,3234,1,0,0.0239715,"18"
"PBLD",50302,3,14,"protein_coding",110,3049.5,1,0,0.999994,"20"
"HNRNPH3",11505,3,17,"protein_coding",135.5,452,1,0,1,"4"
"RUFY2",66180,7,28,"protein_coding",102,2328,1,0,1,"9"
"DNA2",58466,5,28,"protein_coding",163,1674,5,0,1,"21"
"SLC25A16",49503,4,14,"protein_coding",122,4502,1,0,0.849005,"18"
"CCAR1",71087,1,26,"protein_coding",154.5,1542,1,0,1,"7"
"STOX1",67566,2,7,"protein_coding",403,5971,1,0,1,"13"
"DDX50",55620,5,22,"protein_coding",150,1966.5,1,0,1,"11"
"DDX21",28897,2,16,"protein_coding",146,1533.5,1,0,1,"10"
"KIFBP",28185,2,8,"protein_coding",116,3725,1,0,0.9999995,"12"
"LOC105378342",1430,1,2,"lncRNA",165.5,1100,1,0,0.0395561,"68"
"SRGN",47301,6,9,"protein_coding",209,7747,1,0,0.9851465,"15.5"
"VPS26A",50880,2,13,"protein_coding",125,2524,1,0,0.9998255,"10"
"SUPV3L1",28873,1,19,"protein_coding",113.5,1518,4,0,1,"19"
"LOC101928994",17158,1,5,"lncRNA",149,4350,1,0,0.058982,"30"
"HKDC1",46904,3,21,"protein_coding",156,1561,1,0,1,"45"
"HK1",131884,7,32,"protein_coding",149,2778,1,0,1,"69"
"TACR2",13019,1,5,"protein_coding",197,1820,4,0,1,"152.5"
"TSPAN15",98109,5,17,"protein_coding",151.5,2519,1,0,0.998712,"42"
"LOC105378345",2918,4,7,"lncRNA",89,732,1,0,0.01446425,"10"
"NEUROG3",1974,2,3,"protein_coding",780,165,1,0,0.986097,NA
"LOC101929021",4311,2,6,"lncRNA",119,876,1,0,0.0829029,"83"
"FAM241B",3349,3,6,"protein_coding",99.5,950,1,0,0.597638,"23"
"LINC02651",6747,1,3,"lncRNA",129,2919.5,1,0,0.0273022,"121.5"
"LOC105378347",12010,1,3,"lncRNA",87,5878.5,1,0,0.00544143,"119"
"LOC107984242",9429,2,6,"lncRNA",96.5,1691,1,0,0.0703203,"71"
"MACROH2A2",59443,1,9,"protein_coding",155,3382,1,0,1,"46"
"AIFM2",20535,1,10,"protein_coding",120,1268.5,1,0,0.999999,"133.5"
"TYSND1",8704,2,9,"protein_coding",215,1750,1,0,0.51252265,"128.5"
"SAR1A",23245,1,8,"protein_coding",104,2190.5,1,0,0.952596,"31"
"PPA1",30550,1,11,"protein_coding",87,2275,1,0,0.999997,"18.5"
"NPFFR1",36694,1,4,"protein_coding",325,5335,1,0,0.999969,"89"
"LRRC20",83732,5,10,"protein_coding",168,22351,1,0,0.744542,"155"
"EIF4EBP2",24847,1,3,"protein_coding",402,8678.5,1,0,0.455382,"13"
"NODAL",16016,3,5,"protein_coding",698,3844.5,1,0,0.992469,"142.5"
"PRF1",5419,1,4,"protein_coding",543,1473.5,1,0,1,"68.5"
"ADAMTS14",90031,8,32,"protein_coding",146.5,1668,1,0,1,"138"
"TBATA",14129,12,32,"protein_coding",147.5,1261.5,1,0,0.9999985,"152"
"SGPL1",65287,6,21,"protein_coding",129,1522,1,0,1,"24.5"
"PCBD1",6287,3,6,"protein_coding",106.5,1104,4,0,0.273205,"5"
"LINC02622",16603,2,4,"lncRNA",128,4608,1,0,0.0457502,"40"
"LOC105378350",20270,1,3,"lncRNA",110,9941.5,1,0,0.0880143,"136.5"
"LOC105378351",2645,3,7,"lncRNA",109,889.5,1,0,0.205575,"66"
"UNC5B",90212,1,17,"protein_coding",169,826,1,0,1,"161"
"UNC5B-AS1",1004,1,2,"lncRNA",323.5,358,1,0,0.173413,"35"
"LOC112268061",39789,1,3,"lncRNA",19129,1532,1,0,0.571321,"76"
"LOC124902445",1698,1,2,"lncRNA",521,657,1,0,0.0293962,"156"
"SLC29A3",62156,3,11,"protein_coding",227,4999.5,1,0,0.999894,"117.5"
"LOC105378353",7446,2,5,"lncRNA",221,6516,1,0,0.719512,"133"
"CDH23",420216,7,76,"protein_coding",129,1812,4,0,1,"130"
"LOC105378356",1278,1,3,"lncRNA",266,202.5,1,0,0.0165404,"11"
"CDH23-AS1",3767,1,3,"lncRNA",143,1671.5,1,0,0.0367264,"68"
"LOC105378355",2657,1,2,"lncRNA",318.5,2021,1,0,0.014049,"347"
"C10orf105",26149,2,3,"protein_coding",2397,12334.5,1,0,0.978464,"104"
"VSIR",25882,1,7,"protein_coding",163,1735.5,1,0,0.999881,"224"
"PSAP",34944,1,16,"protein_coding",129,1140,1,0,1,"60"
"CHST3",49171,3,6,"protein_coding",300,21119,1,0,1,"150"
"LOC124902448",1608,1,2,"lncRNA",316.5,976,1,0,0.0235891,"32"
"SPOCK2",29998,3,14,"protein_coding",115,492,1,0,1,"96"
"ASCC1",121338,5,19,"protein_coding",137,7205,5,0,1,"16"
"ANAPC16",19816,1,8,"protein_coding",127,8377.5,1,0,0.0271441,"23.5"
"DDIT4",2112,1,3,"protein_coding",265,184.5,1,0,0.999844,"39"
"DNAJB12",22054,1,13,"protein_coding",173,1471.5,1,0,0.999998,"158"
"MICU1",259093,4,18,"protein_coding",138,17452,4,0,1,"44"
"MCU",195568,2,12,"protein_coding",160,8175,1,0,0.63882,"18.5"
"LOC124902450",23200,2,3,"lncRNA",10497.5,2027,1,0,0.06328095,"18"
"OIT3",39293,1,9,"protein_coding",123,4804,1,0,1,"27"
"PLA2G12B",20044,1,5,"protein_coding",332,9285,1,0,0.512113,"43"
"LOC124902451",3562,2,5,"lncRNA",227,1411,1,0,0.02073355,"34"
"P4HA1",89665,1,17,"protein_coding",104.5,3045,1,0,1,"19"
"NUDT13",21368,4,15,"protein_coding",126,1960.5,1,0,0.985372,"34.5"
"ECD",34428,2,17,"protein_coding",129,1902,1,0,1,"14.5"
"FAM149B1",76410,8,25,"protein_coding",128,2413,1,0,1,"29"
"LOC105378358",4304,1,5,"lncRNA",244,333,1,0,0.0486821,"39"
"DNAJC9",17704,3,10,"protein_coding",246,417,1,0,0.99995,"28"
"DNAJC9-AS1",29653,3,8,"lncRNA",355,1489,1,0,0.0628566,"21"
"CFAP70",111539,7,41,"protein_coding",129,3178,4,0,1,"21"
"ANXA7",38957,1,14,"protein_coding",112,906,1,0,1,"12"
"MSS51",9982,1,7,"protein_coding",156,472,1,0,1,"38.5"
"PPP3CB",59593,6,23,"protein_coding",125,1898,1,0,1,"18"
"PPP3CB-AS1",11557,1,6,"lncRNA",93,1821.5,1,0,0.184966,"24.5"
"USP54",128452,6,33,"protein_coding",147,2406,4,0,1,"35"
"MYOZ1",9860,1,6,"protein_coding",172.5,1738,4,0,0.999983,"31"
"SYNPO2L",11145,2,5,"protein_coding",363.5,1782.5,1,0,1,"171.5"
"SYNPO2L-AS1",15115,1,3,"lncRNA",268,7088.5,1,0,0.0205037,"77"
"BMS1P4-AGAP5",56228,1,22,"transcribed_pseudogene",125.5,1868,1,0,1,"18"
"AGAP5",23813,1,2,"protein_coding",69,2587,1,0,1,"26"
"BMS1P4",31361,1,2,"transcribed_pseudogene",141.5,1252,1,0,0.959404,"15"
"GLUD1P3",1209,1,2,"transcribed_pseudogene",448,314,1,0,0.012735,"28"
"LOC124902453",1359,1,2,"lncRNA",177.5,1005,1,0,0.00821799,"202"
"FUT11",7960,3,6,"protein_coding",766,867.5,1,0,1,"92"
"LOC107984243",4772,1,2,"lncRNA",2300,173,1,0,0.0736822,"37"
"CHCHD1",1604,1,3,"protein_coding",152,377.5,1,0,0.2632,"57"
"ZSWIM8",16187,4,37,"protein_coding",176,176.5,1,0,1,"53.5"
"ZSWIM8-AS1",4885,1,2,"lncRNA",163.5,780,1,0,0.0236954,"19"
"NDST2",9904,3,5,"protein_coding",155,232,1,0,1,"54"
"CAMK2G",62050,5,37,"protein_coding",74.5,1556,4,0,1,"57.5"
"PLAU",9167,3,14,"protein_coding",149,306,1,0,0.999998,"107"
"C10orf55",12808,1,7,"lncRNA",123,2100.5,1,0,0.624559,"146"
"VCL",123260,2,23,"protein_coding",151,1890,1,0,1,"29"
"AP3M1",30556,2,15,"protein_coding",145,2034,1,0,0.9999995,"27"
"ADK",558159,8,17,"protein_coding",109,56635.5,1,0,0.9999875,"28.5"
"LOC124902456",41669,1,2,"lncRNA",19948.5,1773,1,0,0.451241,"17"
"LOC102723439",22823,1,5,"lncRNA",96,1538.5,1,0,0.112452,"32.5"
"LOC124902457",6023,1,2,"lncRNA",2578.5,867,1,0,0.0402038,"58"
"KAT6B",207968,6,26,"protein_coding",137.5,2759,4,0,1,"19"
"DUSP29",36144,2,6,"protein_coding",227.5,14297,1,0,0.7604505,"122"
"DUSP13",14758,3,10,"protein_coding",202,1729,1,0,0.999504,"66"
"SAMD8",82526,5,11,"protein_coding",123,10470.5,1,0,0.999935,"12"
"LOC124902460",4048,1,3,"lncRNA",74,1895.5,1,0,0.0288479,"36.5"
"VDAC2",21287,2,16,"protein_coding",106,1238.5,1,0,0.999994,"11"
"COMTD1",2316,1,7,"protein_coding",123,142.5,1,0,0.999708,"88.5"
"ZNF503",122723,2,6,"protein_coding",423.5,1941,1,0,0.5839505,"70"
"ZNF503-AS1",65813,1,6,"lncRNA",233.5,2300,1,0,0.0344991,"25"
"ZNF503-AS2",7454,6,7,"lncRNA",1231,3605.5,1,0,0.0394528,"15"
"LOC101929234",2167,1,3,"lncRNA",284,398,1,0,0.181558,"41.5"
"LOC107984293",5511,1,2,"lncRNA",2150.5,1211,1,0,0.0865837,"121"
